customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0002872,12/10/2024 23:18,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0002873,7/5/2025 19:17,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002874,5/7/2024 8:54,,USD,Enterprise,Email,45-54,Canada,56.1304,-106.3468
CUST0002875,6/2/2025 8:43,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0002876,8/20/2025 2:10,APAC,AUD,Enterprise,Social,35-44,Australia,-25.2744,133.7751
CUST0002877,9/26/2024 2:32,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002878,10/7/2024 6:21,EU,EUR,Consumer,Paid Search,35-44,France,46.2276,2.2137
CUST0002879,6/16/2025 13:27,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0002880,3/23/2025 19:53,EU,EUR,Consumer,Affiliate,45-54,Spain,40.4637,-3.7492
CUST0002881,12/1/2024 18:11,EU,EUR,SMB,Paid Search,35-44,France,46.2276,2.2137
CUST0002882,6/12/2024 0:17,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002883,11/29/2024 3:13,,USD,SOHO,Organic,45-54,United States,39.8283,-98.5795
CUST0002884,4/17/2025 12:15,EU,GBP,Enterprise,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002885,6/15/2025 23:03,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0002886,9/14/2024 23:25,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0002887,4/27/2025 23:02,EU,EUR,SOHO,Organic,45-54,France,46.2276,2.2137
CUST0002888,4/1/2024 10:14,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0002889,1/12/2024 14:39,EU,EUR,Consumer,Email,55+,Spain,40.4637,-3.7492
CUST0002890,7/29/2025 5:58,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0002891,10/4/2024 16:29,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0002892,7/11/2025 18:22,APAC,USD,SOHO,Paid Search,45-54,Philippines,12.8797,121.774
CUST0002893,8/15/2024 18:05,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0002894,2/8/2025 5:21,,USD,Enterprise,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002895,3/22/2024 13:11,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0002896,8/1/2024 15:18,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0002897,9/12/2024 16:00,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002898,12/20/2024 4:07,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002899,1/12/2024 8:44,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0002900,1/20/2024 7:25,,USD,SOHO,Email,18-24,United States,39.8283,-98.5795
CUST0002901,6/2/2024 21:22,,USD,SMB,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0002902,5/19/2025 4:29,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002903,3/12/2024 5:35,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0002904,11/4/2024 15:11,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0002905,8/25/2024 16:38,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0002906,10/18/2024 13:57,EU,GBP,SOHO,Email,55+,United Kingdom,55.3781,-3.436
CUST0002907,3/3/2024 17:15,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0002908,2/19/2024 8:33,EU,EUR,Consumer,Affiliate,55+,Netherlands,52.1326,5.2913
CUST0002909,5/22/2025 3:19,EU,EUR,Enterprise,Organic,25-34,Netherlands,52.1326,5.2913
CUST0002910,6/8/2024 21:57,EU,EUR,Consumer,Affiliate,35-44,France,46.2276,2.2137
CUST0002911,4/4/2024 16:44,EU,EUR,SOHO,Paid Search,35-44,France,46.2276,2.2137
CUST0002912,6/26/2024 4:43,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002913,1/4/2025 12:52,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0002914,10/4/2024 4:14,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0002915,2/9/2025 22:47,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0002916,11/10/2024 1:19,EU,EUR,SOHO,Paid Search,25-34,France,46.2276,2.2137
CUST0002917,11/16/2024 6:14,,USD,SOHO,Organic,55+,United States,39.8283,-98.5795
CUST0002918,8/25/2025 19:19,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0002919,7/23/2024 4:10,,USD,SMB,Organic,55+,United States,39.8283,-98.5795
CUST0002920,5/10/2025 15:15,APAC,AUD,Consumer,Affiliate,25-34,Australia,-25.2744,133.7751
CUST0002921,8/3/2025 6:14,,USD,SOHO,Organic,18-24,United States,39.8283,-98.5795
CUST0002922,8/15/2025 18:57,,USD,Consumer,Retail Media,25-34,United States,39.8283,-98.5795
CUST0002923,9/14/2024 18:54,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0002924,2/3/2025 16:34,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0002925,8/19/2024 11:45,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0002926,6/20/2024 8:21,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002927,8/7/2024 20:13,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0002928,4/9/2024 4:07,EU,EUR,Consumer,Affiliate,35-44,Netherlands,52.1326,5.2913
CUST0002929,7/31/2024 4:42,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002930,5/17/2024 9:59,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0002931,2/23/2025 3:18,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0002932,4/21/2024 9:38,EU,EUR,Consumer,Retail Media,45-54,Spain,40.4637,-3.7492
CUST0002933,7/4/2025 7:56,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0002934,9/7/2024 15:15,APAC,USD,SOHO,Affiliate,25-34,Philippines,12.8797,121.774
CUST0002935,4/24/2024 23:57,EU,EUR,Consumer,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0002936,1/3/2025 13:50,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002937,4/24/2025 13:39,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0002938,4/29/2025 5:04,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002939,6/27/2025 17:48,EU,GBP,Consumer,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0002940,6/21/2025 23:40,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0002941,3/9/2025 10:53,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0002942,12/13/2024 3:17,EU,EUR,SOHO,Email,25-34,France,46.2276,2.2137
CUST0002943,10/3/2024 1:54,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0002944,1/10/2025 19:14,,USD,SMB,Social,18-24,United States,39.8283,-98.5795
CUST0002945,6/7/2024 10:38,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002946,1/15/2024 15:38,EU,GBP,Consumer,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0002947,7/3/2024 5:47,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0002948,2/16/2025 21:42,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0002949,8/15/2025 17:34,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002950,4/2/2025 4:39,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0002951,3/1/2025 18:13,EU,EUR,Consumer,Organic,45-54,France,46.2276,2.2137
CUST0002952,11/30/2024 11:44,,USD,SMB,Affiliate,45-54,United States,39.8283,-98.5795
CUST0002953,12/25/2024 9:37,EU,EUR,Enterprise,Paid Search,45-54,France,46.2276,2.2137
CUST0002954,9/19/2024 17:38,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0002955,8/19/2025 18:13,APAC,USD,SMB,Affiliate,35-44,Philippines,12.8797,121.774
CUST0002956,5/31/2025 7:25,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002957,7/18/2024 19:00,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002958,10/17/2024 22:32,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0002959,5/14/2025 15:26,EU,EUR,Consumer,Organic,18-24,France,46.2276,2.2137
CUST0002960,12/22/2024 5:54,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0002961,6/30/2025 4:14,,USD,SMB,Social,55+,United States,39.8283,-98.5795
CUST0002962,2/10/2025 21:05,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0002963,8/30/2025 14:14,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002964,3/25/2025 19:37,EU,EUR,SMB,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002965,2/19/2025 14:31,APAC,AUD,Consumer,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0002966,5/7/2024 12:45,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0002967,2/3/2024 11:27,EU,EUR,SOHO,Social,25-34,Netherlands,52.1326,5.2913
CUST0002968,8/28/2025 12:09,APAC,AUD,Consumer,Retail Media,18-24,Australia,-25.2744,133.7751
CUST0002969,5/5/2024 8:51,EU,EUR,Consumer,Retail Media,25-34,France,46.2276,2.2137
CUST0002970,6/28/2025 1:08,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002971,3/9/2024 20:44,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002972,1/1/2024 8:15,,USD,SMB,Retail Media,18-24,Canada,56.1304,-106.3468
CUST0002973,7/15/2025 7:06,,USD,SMB,Social,25-34,United States,39.8283,-98.5795
CUST0002974,4/16/2024 7:15,EU,EUR,Consumer,Email,35-44,Spain,40.4637,-3.7492
CUST0002975,7/6/2025 20:30,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0002976,8/15/2025 19:41,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0002977,7/8/2024 23:23,,USD,Enterprise,Social,45-54,United States,39.8283,-98.5795
CUST0002978,8/16/2024 13:49,EU,EUR,Consumer,Paid Search,55+,Netherlands,52.1326,5.2913
CUST0002979,2/23/2025 4:19,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002980,7/9/2025 3:08,,USD,SOHO,Retail Media,45-54,United States,39.8283,-98.5795
CUST0002981,4/8/2025 21:03,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0002982,12/30/2024 17:27,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002983,1/18/2025 8:25,LATAM,USD,Consumer,Retail Media,35-44,Brazil,-14.235,-51.9253
CUST0002984,11/16/2024 16:04,,USD,Consumer,Retail Media,35-44,United States,39.8283,-98.5795
CUST0002985,1/4/2025 14:14,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002986,9/26/2024 19:58,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0002987,11/16/2024 19:45,EU,GBP,SOHO,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0002988,6/24/2025 7:35,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0002989,8/27/2024 10:17,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0002990,6/7/2024 20:56,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0002991,3/6/2024 3:15,APAC,USD,Consumer,Organic,35-44,Philippines,12.8797,121.774
CUST0002992,2/15/2024 6:25,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0002993,2/12/2025 2:50,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0002994,1/31/2025 8:13,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0002995,5/10/2024 3:51,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0002996,11/24/2024 14:34,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0002997,10/5/2024 12:55,APAC,AUD,Consumer,Paid Search,18-24,Australia,-25.2744,133.7751
CUST0002998,1/27/2024 2:02,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0002999,1/20/2024 2:15,EU,EUR,SMB,Social,25-34,France,46.2276,2.2137
CUST0003000,8/1/2025 8:34,EU,EUR,Consumer,Organic,25-34,Netherlands,52.1326,5.2913
CUST0003001,1/13/2024 22:04,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003002,5/6/2024 8:27,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0003003,1/5/2025 3:01,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0003004,12/31/2024 10:41,LATAM,USD,SMB,Social,25-34,Brazil,-14.235,-51.9253
CUST0003005,2/28/2025 5:39,EU,GBP,Consumer,Paid Search,18-24,United Kingdom,55.3781,-3.436
CUST0003006,9/16/2024 23:10,EU,GBP,SOHO,Paid Search,45-54,United Kingdom,55.3781,-3.436
CUST0003007,8/1/2024 15:27,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0003008,6/30/2025 8:29,APAC,USD,Consumer,Email,45-54,Philippines,12.8797,121.774
CUST0003009,8/11/2025 12:27,EU,EUR,SOHO,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0003010,7/20/2024 21:23,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0003011,8/14/2024 10:52,EU,EUR,SMB,Affiliate,35-44,France,46.2276,2.2137
CUST0003012,7/18/2025 15:33,EU,GBP,Consumer,Email,45-54,United Kingdom,55.3781,-3.436
CUST0003013,7/2/2025 9:13,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0003014,9/2/2024 23:45,APAC,AUD,SOHO,Organic,35-44,Australia,-25.2744,133.7751
CUST0003015,3/7/2025 7:20,APAC,AUD,SOHO,Social,25-34,Australia,-25.2744,133.7751
CUST0003016,3/1/2025 19:20,LATAM,USD,Consumer,Retail Media,45-54,Brazil,-14.235,-51.9253
CUST0003017,11/19/2024 7:21,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0003018,11/7/2024 10:01,,USD,SMB,Organic,45-54,United States,39.8283,-98.5795
CUST0003019,2/14/2025 18:12,EU,EUR,Consumer,Social,35-44,France,46.2276,2.2137
CUST0003020,3/9/2025 22:21,EU,EUR,Consumer,Organic,55+,Germany,51.1657,10.4515
CUST0003021,3/18/2024 23:56,,USD,SMB,Email,45-54,United States,39.8283,-98.5795
CUST0003022,3/23/2024 1:26,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0003023,4/11/2024 21:59,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0003024,8/17/2025 12:02,EU,EUR,SOHO,Email,25-34,Netherlands,52.1326,5.2913
CUST0003025,3/20/2025 3:18,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0003026,5/30/2025 18:54,EU,GBP,SOHO,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0003027,7/6/2025 7:30,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003028,5/16/2024 5:09,,USD,Consumer,Retail Media,35-44,Canada,56.1304,-106.3468
CUST0003029,6/14/2024 2:01,,USD,Consumer,Organic,55+,Canada,56.1304,-106.3468
CUST0003030,7/10/2025 13:05,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0003031,2/14/2024 18:34,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003032,12/3/2024 15:10,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003033,11/12/2024 17:54,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0003034,4/3/2024 10:47,EU,GBP,Consumer,Retail Media,45-54,United Kingdom,55.3781,-3.436
CUST0003035,2/7/2025 13:19,EU,EUR,Consumer,Organic,35-44,Spain,40.4637,-3.7492
CUST0003036,11/18/2024 23:55,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0003037,6/8/2024 23:32,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003038,5/22/2025 18:10,,USD,Consumer,Paid Search,55+,Canada,56.1304,-106.3468
CUST0003039,6/12/2025 16:11,APAC,USD,SOHO,Paid Search,55+,Philippines,12.8797,121.774
CUST0003040,8/6/2025 17:57,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0003041,4/14/2025 11:27,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0003042,8/4/2025 17:10,APAC,USD,Consumer,Retail Media,45-54,Philippines,12.8797,121.774
CUST0003043,5/15/2025 22:38,EU,EUR,SOHO,Paid Search,35-44,Germany,51.1657,10.4515
CUST0003044,8/30/2025 14:28,APAC,USD,SOHO,Paid Search,35-44,Philippines,12.8797,121.774
CUST0003045,5/17/2025 13:21,LATAM,USD,Consumer,Paid Search,45-54,Brazil,-14.235,-51.9253
CUST0003046,3/25/2024 12:48,APAC,AUD,SMB,Email,18-24,Australia,-25.2744,133.7751
CUST0003047,8/19/2024 9:21,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0003048,4/26/2024 23:57,,USD,Consumer,Organic,45-54,Canada,56.1304,-106.3468
CUST0003049,5/31/2025 8:35,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0003050,4/2/2024 9:37,EU,EUR,SMB,Email,45-54,Germany,51.1657,10.4515
CUST0003051,11/28/2024 11:59,,USD,Consumer,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003052,10/21/2024 17:31,EU,EUR,SOHO,Paid Search,35-44,Germany,51.1657,10.4515
CUST0003053,4/29/2025 1:29,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0003054,4/20/2024 11:44,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0003055,8/16/2024 7:34,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003056,10/6/2024 7:41,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0003057,2/7/2025 8:22,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0003058,2/21/2025 8:23,LATAM,USD,Consumer,Organic,55+,Brazil,-14.235,-51.9253
CUST0003059,7/27/2024 13:41,LATAM,USD,Consumer,Organic,35-44,Brazil,-14.235,-51.9253
CUST0003060,12/29/2024 6:33,EU,GBP,SMB,Social,35-44,United Kingdom,55.3781,-3.436
CUST0003061,4/22/2025 14:47,EU,EUR,Consumer,Organic,25-34,Netherlands,52.1326,5.2913
CUST0003062,7/25/2025 4:53,,USD,Consumer,Email,45-54,Canada,56.1304,-106.3468
CUST0003063,2/20/2025 7:27,EU,GBP,Consumer,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0003064,8/3/2025 9:55,EU,GBP,Enterprise,Retail Media,18-24,United Kingdom,55.3781,-3.436
CUST0003065,1/28/2025 11:44,,USD,SMB,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003066,10/30/2024 21:28,APAC,USD,SOHO,Social,45-54,Philippines,12.8797,121.774
CUST0003067,7/28/2025 3:55,EU,EUR,Consumer,Retail Media,25-34,Germany,51.1657,10.4515
CUST0003068,6/30/2024 7:00,EU,EUR,Consumer,Organic,25-34,France,46.2276,2.2137
CUST0003069,8/14/2024 11:26,APAC,AUD,SMB,Organic,35-44,Australia,-25.2744,133.7751
CUST0003070,11/29/2024 21:41,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0003071,1/1/2025 2:44,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003072,3/22/2024 17:26,APAC,AUD,Consumer,Social,55+,Australia,-25.2744,133.7751
CUST0003073,8/20/2024 5:24,,USD,SMB,Affiliate,55+,United States,39.8283,-98.5795
CUST0003074,5/14/2024 4:01,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0003075,12/5/2024 9:33,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003076,1/4/2024 8:49,APAC,AUD,SOHO,Email,35-44,Australia,-25.2744,133.7751
CUST0003077,2/26/2024 4:52,APAC,AUD,Consumer,Affiliate,55+,Australia,-25.2744,133.7751
CUST0003078,8/26/2025 16:47,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0003079,3/14/2024 16:48,EU,GBP,Enterprise,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003080,6/4/2025 17:40,APAC,AUD,SMB,Organic,25-34,Australia,-25.2744,133.7751
CUST0003081,8/21/2025 20:38,,USD,SMB,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0003082,4/2/2024 13:24,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0003083,1/3/2024 2:22,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0003084,8/10/2024 11:14,,USD,SMB,Social,35-44,United States,39.8283,-98.5795
CUST0003085,8/11/2024 7:03,EU,EUR,Consumer,Affiliate,25-34,France,46.2276,2.2137
CUST0003086,3/5/2024 0:46,APAC,USD,SOHO,Affiliate,25-34,Philippines,12.8797,121.774
CUST0003087,2/17/2024 21:31,EU,EUR,SMB,Email,18-24,France,46.2276,2.2137
CUST0003088,7/12/2025 15:51,,USD,Consumer,Organic,18-24,United States,39.8283,-98.5795
CUST0003089,5/7/2024 16:21,EU,GBP,SOHO,Organic,45-54,United Kingdom,55.3781,-3.436
CUST0003090,4/6/2024 10:45,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0003091,3/20/2024 18:55,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003092,7/9/2025 15:06,LATAM,USD,SOHO,Organic,25-34,Brazil,-14.235,-51.9253
CUST0003093,8/9/2025 3:40,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003094,8/6/2024 19:20,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003095,11/13/2024 0:37,LATAM,USD,Consumer,Paid Search,25-34,Brazil,-14.235,-51.9253
CUST0003096,3/21/2025 11:07,LATAM,USD,Consumer,Organic,18-24,Brazil,-14.235,-51.9253
CUST0003097,6/30/2024 16:26,EU,EUR,SMB,Organic,45-54,France,46.2276,2.2137
CUST0003098,12/1/2024 14:46,,USD,Enterprise,Organic,18-24,United States,39.8283,-98.5795
CUST0003099,8/3/2025 11:32,EU,EUR,Consumer,Email,18-24,Spain,40.4637,-3.7492
CUST0003100,3/15/2025 2:07,,USD,Consumer,Retail Media,45-54,Canada,56.1304,-106.3468
CUST0003101,10/5/2024 22:38,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003102,4/10/2025 21:32,EU,EUR,SMB,Social,35-44,Netherlands,52.1326,5.2913
CUST0003103,4/24/2025 10:10,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003104,5/31/2024 14:45,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003105,5/22/2024 4:38,APAC,AUD,SMB,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0003106,6/25/2025 16:17,EU,EUR,Consumer,Affiliate,55+,Germany,51.1657,10.4515
CUST0003107,11/13/2024 11:08,,USD,SMB,Email,18-24,Canada,56.1304,-106.3468
CUST0003108,3/25/2025 14:02,APAC,AUD,SMB,Organic,25-34,Australia,-25.2744,133.7751
CUST0003109,6/9/2025 12:32,,USD,SMB,Organic,18-24,United States,39.8283,-98.5795
CUST0003110,3/1/2025 20:32,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003111,1/17/2025 0:44,EU,EUR,Consumer,Organic,55+,Germany,51.1657,10.4515
CUST0003112,6/26/2024 13:37,EU,EUR,SMB,Paid Search,18-24,Germany,51.1657,10.4515
CUST0003113,2/19/2025 6:49,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0003114,1/5/2025 3:11,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0003115,5/20/2025 14:01,,USD,Consumer,Affiliate,45-54,Canada,56.1304,-106.3468
CUST0003116,5/1/2024 23:27,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003117,1/19/2025 20:28,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0003118,4/1/2024 23:49,EU,EUR,Consumer,Paid Search,25-34,Spain,40.4637,-3.7492
CUST0003119,3/7/2024 5:03,APAC,AUD,Consumer,Email,45-54,Australia,-25.2744,133.7751
CUST0003120,6/7/2024 0:59,EU,GBP,Consumer,Email,35-44,United Kingdom,55.3781,-3.436
CUST0003121,4/5/2025 8:55,LATAM,USD,Consumer,Retail Media,35-44,Brazil,-14.235,-51.9253
CUST0003122,4/7/2025 3:27,,USD,SOHO,Social,45-54,United States,39.8283,-98.5795
CUST0003123,3/22/2025 7:11,,USD,SOHO,Social,35-44,United States,39.8283,-98.5795
CUST0003124,1/21/2025 20:03,EU,EUR,Consumer,Social,45-54,France,46.2276,2.2137
CUST0003125,12/3/2024 14:22,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003126,4/5/2024 3:40,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0003127,3/3/2025 21:31,,USD,Consumer,Email,45-54,United States,39.8283,-98.5795
CUST0003128,8/27/2025 6:40,,USD,Consumer,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0003129,10/13/2024 17:51,,USD,Consumer,Social,35-44,Canada,56.1304,-106.3468
CUST0003130,9/8/2024 15:03,,USD,Consumer,Organic,55+,United States,39.8283,-98.5795
CUST0003131,5/23/2024 20:41,APAC,AUD,SOHO,Email,35-44,Australia,-25.2744,133.7751
CUST0003132,2/25/2025 12:59,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003133,11/2/2024 17:52,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0003134,5/3/2024 2:35,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003135,5/27/2024 11:48,APAC,USD,SMB,Organic,55+,Philippines,12.8797,121.774
CUST0003136,4/1/2025 19:15,LATAM,USD,Consumer,Organic,55+,Brazil,-14.235,-51.9253
CUST0003137,8/23/2025 19:20,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003138,6/5/2024 2:23,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003139,6/18/2025 19:04,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
